Malha,Posicao,Jacobi_Fluxo_Grupo1,Jacobi_Fluxo_Grupo2,Gauss_Fluxo_Grupo1,Gauss_Fluxo_Grupo2,Analitico_Fluxo_Grupo1,Analitico_Fluxo_Grupo2
490,48.0,0.06659270760196122,0.00988488526027626,0.06626514435517598,0.009836462351141221,0.065925598,0.009786242
491,48.2,0.060258953970310856,0.008944715837368236,0.05996227824136286,0.008900858837181674,0.059654821,0.008855385
492,48.400000000000006,0.05392267849021921,0.008004171966204983,0.05365698001474152,0.007964894189412444,0.05338169,0.007924178
493,48.599999999999994,0.04758414622765131,0.007063293261595178,0.047349506170978044,0.0070286066870100155,0.047106451,0.006992658
494,48.8,0.0412436222485722,0.006122118833700247,0.04104011295390183,0.006092034357314177,0.040829352,0.006060862
495,49.0,0.03490137187127054,0.005180688171167051,0.03472905711101563,0.00515521510174638,0.034550641,0.005128826
496,49.2,0.02855766066635862,0.004239040636480645,0.028416595263903877,0.004218187073564757,0.028270567,0.004196589
497,49.400000000000006,0.022212754078286896,0.0032972157182878867,0.022102984034151,0.0032809885519457884,0.021989376,0.003264185
498,49.599999999999994,0.01586691755150585,0.0023552527790738284,0.015788480169259763,0.002343657438310923,0.015707317,0.002331653
499,49.8,0.009520416908951383,0.001413191181323521,0.00947334054265127,0.001406231885918296,0.009424638,0.001399029
500,50.0,0.0031735175950739648,0.00047107041368382653,0.0031578219018282964,0.000468750173944387,0.003141587,0.000466349
